,RIC,TRADETIME,RIC2,TRADEID,TRADE_MONTH,MATURITY_DATE,INSTRUMENT,BOUGHTCCY,BOUGHTAMT,SOLDCCY,SOLDAMT,PORS,CCYPAIR,COUNTERPARTY,MATURITY_GROUP,PRICE,SIDE,INTERBANKSPOT,FWDPOINTS,BID,ASK,USDAMT,DECAY_TIME,DECAY
99,DKK=,2023-12-22T11:18:30,DKK=,0006851965,2023-12-01,2023-12-22,Forward,USD,721500.0,DKK,4878259.91,P,USD/DKK,TVILUM_AS,0D,6.761274996534997,Buy,6.77053,17.849999999999255,6.7637,6.7637,721500.0,-2,1.0
100,DKK=,2023-12-22T11:18:31,DKK=,0006851965,2023-12-01,2023-12-22,Forward,USD,721500.0,DKK,4878259.91,P,USD/DKK,TVILUM_AS,0D,6.761274996534997,Buy,6.77053,17.849999999999255,6.7638,6.7638,721500.0,1,1.0000147848071321
101,DKK=,2023-12-22T11:18:32,DKK=,0006851965,2023-12-01,2023-12-22,Forward,USD,721500.0,DKK,4878259.91,P,USD/DKK,TVILUM_AS,0D,6.761274996534997,Buy,6.77053,17.849999999999255,6.7637,6.7637,721500.0,0,1.0
102,DKK=,2023-12-22T11:18:33,DKK=,0006851965,2023-12-01,2023-12-22,Forward,USD,721500.0,DKK,4878259.91,P,USD/DKK,TVILUM_AS,0D,6.761274996534997,Buy,6.77053,17.849999999999255,6.7636,6.7636,721500.0,2,0.9999852151928679
103,DKK=,2023-12-22T11:18:38,DKK=,0006851965,2023-12-01,2023-12-22,Forward,USD,721500.0,DKK,4878259.91,P,USD/DKK,TVILUM_AS,0D,6.761274996534997,Buy,6.77053,17.849999999999255,6.7635,6.7635,721500.0,5,0.9999704303857355
104,DKK=,2023-12-22T11:18:48,DKK=,0006851965,2023-12-01,2023-12-22,Forward,USD,721500.0,DKK,4878259.91,P,USD/DKK,TVILUM_AS,0D,6.761274996534997,Buy,6.77053,17.849999999999255,6.7635,6.7635,721500.0,10,0.9999704303857355
105,DKK=,2023-12-22T11:19:08,DKK=,0006851965,2023-12-01,2023-12-22,Forward,USD,721500.0,DKK,4878259.91,P,USD/DKK,TVILUM_AS,0D,6.761274996534997,Buy,6.77053,17.849999999999255,6.7634,6.7634,721500.0,20,0.9999556455786034
106,DKK=,2023-12-22T11:19:38,DKK=,0006851965,2023-12-01,2023-12-22,Forward,USD,721500.0,DKK,4878259.91,P,USD/DKK,TVILUM_AS,0D,6.761274996534997,Buy,6.77053,17.849999999999255,6.7633,6.7633,721500.0,30,0.9999408607714713
107,DKK=,2023-12-22T11:20:38,DKK=,0006851965,2023-12-01,2023-12-22,Forward,USD,721500.0,DKK,4878259.91,P,USD/DKK,TVILUM_AS,0D,6.761274996534997,Buy,6.77053,17.849999999999255,6.7641,6.7641,721500.0,60,1.0000591392285287
108,DKK=,2023-12-22T11:34:08,DKK=,0006851983,2023-12-01,2024-04-24,Forward,DKK,6752476.1,USD,1000000.0,S,USD/DKK,SUKUP_EURO,>3M,6.7524761,Sell,6.77,-422.6389999999913,6.7606,6.7606,1000000.0,-2,1.0
109,DKK=,2023-12-22T11:34:09,DKK=,0006851983,2023-12-01,2024-04-24,Forward,DKK,6752476.1,USD,1000000.0,S,USD/DKK,SUKUP_EURO,>3M,6.7524761,Sell,6.77,-422.6389999999913,6.7605,6.7605,1000000.0,1,0.9999852084134545
110,DKK=,2023-12-22T11:34:10,DKK=,0006851983,2023-12-01,2024-04-24,Forward,DKK,6752476.1,USD,1000000.0,S,USD/DKK,SUKUP_EURO,>3M,6.7524761,Sell,6.77,-422.6389999999913,6.7606,6.7606,1000000.0,0,1.0
111,DKK=,2023-12-22T11:34:11,DKK=,0006851983,2023-12-01,2024-04-24,Forward,DKK,6752476.1,USD,1000000.0,S,USD/DKK,SUKUP_EURO,>3M,6.7524761,Sell,6.77,-422.6389999999913,6.7607,6.7607,1000000.0,2,1.0000147915865456
112,DKK=,2023-12-22T11:34:16,DKK=,0006851983,2023-12-01,2024-04-24,Forward,DKK,6752476.1,USD,1000000.0,S,USD/DKK,SUKUP_EURO,>3M,6.7524761,Sell,6.77,-422.6389999999913,6.7609,6.7609,1000000.0,5,1.0000443747596368
113,DKK=,2023-12-22T11:34:26,DKK=,0006851983,2023-12-01,2024-04-24,Forward,DKK,6752476.1,USD,1000000.0,S,USD/DKK,SUKUP_EURO,>3M,6.7524761,Sell,6.77,-422.6389999999913,6.7607,6.7607,1000000.0,10,1.0000147915865456
114,DKK=,2023-12-22T11:34:46,DKK=,0006851983,2023-12-01,2024-04-24,Forward,DKK,6752476.1,USD,1000000.0,S,USD/DKK,SUKUP_EURO,>3M,6.7524761,Sell,6.77,-422.6389999999913,6.7606,6.7606,1000000.0,20,1.0
115,DKK=,2023-12-22T11:35:16,DKK=,0006851983,2023-12-01,2024-04-24,Forward,DKK,6752476.1,USD,1000000.0,S,USD/DKK,SUKUP_EURO,>3M,6.7524761,Sell,6.77,-422.6389999999913,6.7605,6.7605,1000000.0,30,0.9999852084134545
116,DKK=,2023-12-22T11:36:16,DKK=,0006851983,2023-12-01,2024-04-24,Forward,DKK,6752476.1,USD,1000000.0,S,USD/DKK,SUKUP_EURO,>3M,6.7524761,Sell,6.77,-422.6389999999913,6.7606,6.7606,1000000.0,60,1.0
117,DKK=,2023-12-22T11:47:05,DKK=,0006852000,2023-12-01,2023-12-27,Forward,USD,74146.3,DKK,500000.0,S,USD/DKK,ALBA_TANKERS,<1W,6.743424823625723,Buy,6.766815536608473,3.3886143284167503,6.7614,6.7614,74146.3,-2,1.0000147900551668
118,DKK=,2023-12-22T11:47:06,DKK=,0006852000,2023-12-01,2023-12-27,Forward,USD,74146.3,DKK,500000.0,S,USD/DKK,ALBA_TANKERS,<1W,6.743424823625723,Buy,6.766815536608473,3.3886143284167503,6.7614,6.7614,74146.3,1,1.0000147900551668
119,DKK=,2023-12-22T11:47:07,DKK=,0006852000,2023-12-01,2023-12-27,Forward,USD,74146.3,DKK,500000.0,S,USD/DKK,ALBA_TANKERS,<1W,6.743424823625723,Buy,6.766815536608473,3.3886143284167503,6.7613,6.7613,74146.3,0,1.0
120,DKK=,2023-12-22T11:47:08,DKK=,0006852000,2023-12-01,2023-12-27,Forward,USD,74146.3,DKK,500000.0,S,USD/DKK,ALBA_TANKERS,<1W,6.743424823625723,Buy,6.766815536608473,3.3886143284167503,6.7613,6.7613,74146.3,2,1.0
121,DKK=,2023-12-22T11:47:13,DKK=,0006852000,2023-12-01,2023-12-27,Forward,USD,74146.3,DKK,500000.0,S,USD/DKK,ALBA_TANKERS,<1W,6.743424823625723,Buy,6.766815536608473,3.3886143284167503,6.7618,6.7618,74146.3,5,1.0000739502758345
122,DKK=,2023-12-22T11:47:23,DKK=,0006852000,2023-12-01,2023-12-27,Forward,USD,74146.3,DKK,500000.0,S,USD/DKK,ALBA_TANKERS,<1W,6.743424823625723,Buy,6.766815536608473,3.3886143284167503,6.7617,6.7617,74146.3,10,1.0000591602206677
123,DKK=,2023-12-22T11:47:43,DKK=,0006852000,2023-12-01,2023-12-27,Forward,USD,74146.3,DKK,500000.0,S,USD/DKK,ALBA_TANKERS,<1W,6.743424823625723,Buy,6.766815536608473,3.3886143284167503,6.7616,6.7616,74146.3,20,1.0000443701655006
124,DKK=,2023-12-22T11:48:13,DKK=,0006852000,2023-12-01,2023-12-27,Forward,USD,74146.3,DKK,500000.0,S,USD/DKK,ALBA_TANKERS,<1W,6.743424823625723,Buy,6.766815536608473,3.3886143284167503,6.7614,6.7614,74146.3,30,1.0000147900551668
125,DKK=,2023-12-22T11:49:13,DKK=,0006852000,2023-12-01,2023-12-27,Forward,USD,74146.3,DKK,500000.0,S,USD/DKK,ALBA_TANKERS,<1W,6.743424823625723,Buy,6.766815536608473,3.3886143284167503,6.762,6.762,74146.3,60,1.0001035303861683
126,DKK=,2023-12-22T11:50:25,DKK=,0006852004,2023-12-01,2024-02-22,Forward,DKK,758647.07,USD,112222.18,S,USD/DKK,CONSCIA,2M,6.7602239592921824,Sell,6.76771,-203.66000000000105,6.7622,6.7622,112222.18,-2,0.999985212131967
127,DKK=,2023-12-22T11:50:26,DKK=,0006852004,2023-12-01,2024-02-22,Forward,DKK,758647.07,USD,112222.18,S,USD/DKK,CONSCIA,2M,6.7602239592921824,Sell,6.76771,-203.66000000000105,6.7622,6.7622,112222.18,1,0.999985212131967
128,DKK=,2023-12-22T11:50:27,DKK=,0006852004,2023-12-01,2024-02-22,Forward,DKK,758647.07,USD,112222.18,S,USD/DKK,CONSCIA,2M,6.7602239592921824,Sell,6.76771,-203.66000000000105,6.7623,6.7623,112222.18,0,1.0
129,DKK=,2023-12-22T11:50:28,DKK=,0006852004,2023-12-01,2024-02-22,Forward,DKK,758647.07,USD,112222.18,S,USD/DKK,CONSCIA,2M,6.7602239592921824,Sell,6.76771,-203.66000000000105,6.7622,6.7622,112222.18,2,0.999985212131967
130,DKK=,2023-12-22T11:50:33,DKK=,0006852004,2023-12-01,2024-02-22,Forward,DKK,758647.07,USD,112222.18,S,USD/DKK,CONSCIA,2M,6.7602239592921824,Sell,6.76771,-203.66000000000105,6.763,6.763,112222.18,5,1.0001035150762314
131,DKK=,2023-12-22T11:50:43,DKK=,0006852004,2023-12-01,2024-02-22,Forward,DKK,758647.07,USD,112222.18,S,USD/DKK,CONSCIA,2M,6.7602239592921824,Sell,6.76771,-203.66000000000105,6.7628,6.7628,112222.18,10,1.0000739393401654
132,DKK=,2023-12-22T11:51:03,DKK=,0006852004,2023-12-01,2024-02-22,Forward,DKK,758647.07,USD,112222.18,S,USD/DKK,CONSCIA,2M,6.7602239592921824,Sell,6.76771,-203.66000000000105,6.7627,6.7627,112222.18,20,1.0000591514721322
133,DKK=,2023-12-22T11:51:33,DKK=,0006852004,2023-12-01,2024-02-22,Forward,DKK,758647.07,USD,112222.18,S,USD/DKK,CONSCIA,2M,6.7602239592921824,Sell,6.76771,-203.66000000000105,6.7627,6.7627,112222.18,30,1.0000591514721322
134,DKK=,2023-12-22T11:52:33,DKK=,0006852004,2023-12-01,2024-02-22,Forward,DKK,758647.07,USD,112222.18,S,USD/DKK,CONSCIA,2M,6.7602239592921824,Sell,6.76771,-203.66000000000105,6.7627,6.7627,112222.18,60,1.0000591514721322
135,DKK=,2023-12-22T11:53:48,DKK=,0006852011,2023-12-01,2023-12-29,Swap,USD,250000.0,DKK,1745210.63,P,USD/DKK,LSM_PUMPER,1W,6.9808425199999995,Buy,6.9808425,-19.999999999997797,6.7625,6.7625,250000.0,-2,1.0
136,DKK=,2023-12-22T11:53:49,DKK=,0006852011,2023-12-01,2023-12-29,Swap,USD,250000.0,DKK,1745210.63,P,USD/DKK,LSM_PUMPER,1W,6.9808425199999995,Buy,6.9808425,-19.999999999997797,6.7626,6.7626,250000.0,1,1.000014787430684
137,DKK=,2023-12-22T11:53:50,DKK=,0006852011,2023-12-01,2023-12-29,Swap,USD,250000.0,DKK,1745210.63,P,USD/DKK,LSM_PUMPER,1W,6.9808425199999995,Buy,6.9808425,-19.999999999997797,6.7625,6.7625,250000.0,0,1.0
138,DKK=,2023-12-22T11:53:51,DKK=,0006852011,2023-12-01,2023-12-29,Swap,USD,250000.0,DKK,1745210.63,P,USD/DKK,LSM_PUMPER,1W,6.9808425199999995,Buy,6.9808425,-19.999999999997797,6.7624,6.7624,250000.0,2,0.9999852125693162
139,DKK=,2023-12-22T11:53:56,DKK=,0006852011,2023-12-01,2023-12-29,Swap,USD,250000.0,DKK,1745210.63,P,USD/DKK,LSM_PUMPER,1W,6.9808425199999995,Buy,6.9808425,-19.999999999997797,6.7628,6.7628,250000.0,5,1.0000443622920518
140,DKK=,2023-12-22T11:54:06,DKK=,0006852011,2023-12-01,2023-12-29,Swap,USD,250000.0,DKK,1745210.63,P,USD/DKK,LSM_PUMPER,1W,6.9808425199999995,Buy,6.9808425,-19.999999999997797,6.7631,6.7631,250000.0,10,1.0000887245841035
141,DKK=,2023-12-22T11:54:26,DKK=,0006852011,2023-12-01,2023-12-29,Swap,USD,250000.0,DKK,1745210.63,P,USD/DKK,LSM_PUMPER,1W,6.9808425199999995,Buy,6.9808425,-19.999999999997797,6.7629,6.7629,250000.0,20,1.0000591497227356
142,DKK=,2023-12-22T11:54:56,DKK=,0006852011,2023-12-01,2023-12-29,Swap,USD,250000.0,DKK,1745210.63,P,USD/DKK,LSM_PUMPER,1W,6.9808425199999995,Buy,6.9808425,-19.999999999997797,6.7629,6.7629,250000.0,30,1.0000591497227356
143,DKK=,2023-12-22T11:55:56,DKK=,0006852011,2023-12-01,2023-12-29,Swap,USD,250000.0,DKK,1745210.63,P,USD/DKK,LSM_PUMPER,1W,6.9808425199999995,Buy,6.9808425,-19.999999999997797,6.762,6.762,250000.0,60,0.9999260628465804
144,DKK=,2023-12-22T12:22:35,DKK=,0006852025,2023-12-01,2023-12-22,Forward,USD,11000.0,DKK,74326.59,P,USD/DKK,AASTED_MKROV,0D,6.756962727272727,Buy,6.76424,19.22999999999675,6.761,6.761,11000.0,-2,0.9999408406543023
145,DKK=,2023-12-22T12:22:36,DKK=,0006852025,2023-12-01,2023-12-22,Forward,USD,11000.0,DKK,74326.59,P,USD/DKK,AASTED_MKROV,0D,6.756962727272727,Buy,6.76424,19.22999999999675,6.7613,6.7613,11000.0,1,0.9999852101635757
146,DKK=,2023-12-22T12:22:37,DKK=,0006852025,2023-12-01,2023-12-22,Forward,USD,11000.0,DKK,74326.59,P,USD/DKK,AASTED_MKROV,0D,6.756962727272727,Buy,6.76424,19.22999999999675,6.7614,6.7614,11000.0,0,1.0
147,DKK=,2023-12-22T12:22:38,DKK=,0006852025,2023-12-01,2023-12-22,Forward,USD,11000.0,DKK,74326.59,P,USD/DKK,AASTED_MKROV,0D,6.756962727272727,Buy,6.76424,19.22999999999675,6.761,6.761,11000.0,2,0.9999408406543023
148,DKK=,2023-12-22T12:22:43,DKK=,0006852025,2023-12-01,2023-12-22,Forward,USD,11000.0,DKK,74326.59,P,USD/DKK,AASTED_MKROV,0D,6.756962727272727,Buy,6.76424,19.22999999999675,6.7611,6.7611,11000.0,5,0.9999556304907268
149,DKK=,2023-12-22T12:22:53,DKK=,0006852025,2023-12-01,2023-12-22,Forward,USD,11000.0,DKK,74326.59,P,USD/DKK,AASTED_MKROV,0D,6.756962727272727,Buy,6.76424,19.22999999999675,6.7609,6.7609,11000.0,10,0.999926050817878
150,DKK=,2023-12-22T12:23:13,DKK=,0006852025,2023-12-01,2023-12-22,Forward,USD,11000.0,DKK,74326.59,P,USD/DKK,AASTED_MKROV,0D,6.756962727272727,Buy,6.76424,19.22999999999675,6.7601,6.7601,11000.0,20,0.9998077321264828
151,DKK=,2023-12-22T12:23:43,DKK=,0006852025,2023-12-01,2023-12-22,Forward,USD,11000.0,DKK,74326.59,P,USD/DKK,AASTED_MKROV,0D,6.756962727272727,Buy,6.76424,19.22999999999675,6.7596,6.7596,11000.0,30,0.9997337829443605
152,DKK=,2023-12-22T12:24:43,DKK=,0006852025,2023-12-01,2023-12-22,Forward,USD,11000.0,DKK,74326.59,P,USD/DKK,AASTED_MKROV,0D,6.756962727272727,Buy,6.76424,19.22999999999675,6.7588,6.7588,11000.0,60,0.9996154642529653
153,DKK=,2023-12-22T12:28:11,DKK=,0006852034,2023-12-01,2023-12-22,Forward,DKK,105781.89,USD,15603.38,S,USD/DKK,DACAPO_AS,0D,6.7794215099548945,Sell,6.76261,20.91800000000532,6.757,6.757,15603.38,-2,0.9999260081391046
154,DKK=,2023-12-22T12:28:12,DKK=,0006852034,2023-12-01,2023-12-22,Forward,DKK,105781.89,USD,15603.38,S,USD/DKK,DACAPO_AS,0D,6.7794215099548945,Sell,6.76261,20.91800000000532,6.7572,6.7572,15603.38,1,0.9999556048834628
155,DKK=,2023-12-22T12:28:13,DKK=,0006852034,2023-12-01,2023-12-22,Forward,DKK,105781.89,USD,15603.38,S,USD/DKK,DACAPO_AS,0D,6.7794215099548945,Sell,6.76261,20.91800000000532,6.7575,6.7575,15603.38,0,1.0
156,DKK=,2023-12-22T12:28:14,DKK=,0006852034,2023-12-01,2023-12-22,Forward,DKK,105781.89,USD,15603.38,S,USD/DKK,DACAPO_AS,0D,6.7794215099548945,Sell,6.76261,20.91800000000532,6.7574,6.7574,15603.38,2,0.9999852016278209
157,DKK=,2023-12-22T12:28:19,DKK=,0006852034,2023-12-01,2023-12-22,Forward,DKK,105781.89,USD,15603.38,S,USD/DKK,DACAPO_AS,0D,6.7794215099548945,Sell,6.76261,20.91800000000532,6.7573,6.7573,15603.38,5,0.9999704032556418
158,DKK=,2023-12-22T12:28:29,DKK=,0006852034,2023-12-01,2023-12-22,Forward,DKK,105781.89,USD,15603.38,S,USD/DKK,DACAPO_AS,0D,6.7794215099548945,Sell,6.76261,20.91800000000532,6.7573,6.7573,15603.38,10,0.9999704032556418
159,DKK=,2023-12-22T12:28:49,DKK=,0006852034,2023-12-01,2023-12-22,Forward,DKK,105781.89,USD,15603.38,S,USD/DKK,DACAPO_AS,0D,6.7794215099548945,Sell,6.76261,20.91800000000532,6.7575,6.7575,15603.38,20,1.0
160,DKK=,2023-12-22T12:29:19,DKK=,0006852034,2023-12-01,2023-12-22,Forward,DKK,105781.89,USD,15603.38,S,USD/DKK,DACAPO_AS,0D,6.7794215099548945,Sell,6.76261,20.91800000000532,6.7579,6.7579,15603.38,30,1.0000591934887162
161,DKK=,2023-12-22T12:30:19,DKK=,0006852034,2023-12-01,2023-12-22,Forward,DKK,105781.89,USD,15603.38,S,USD/DKK,DACAPO_AS,0D,6.7794215099548945,Sell,6.76261,20.91800000000532,6.7577,6.7577,15603.38,60,1.000029596744358
162,DKK=,2023-12-22T13:03:07,DKK=,0006852065,2023-12-01,2024-02-23,Forward,DKK,1600913.0,USD,237082.7,S,USD/DKK,CONSCIA,2M,6.7525509031236775,Sell,6.7603,-206.49099999999976,6.7651,6.7651,237082.7,-2,1.0000295643690225
163,DKK=,2023-12-22T13:03:08,DKK=,0006852065,2023-12-01,2024-02-23,Forward,DKK,1600913.0,USD,237082.7,S,USD/DKK,CONSCIA,2M,6.7525509031236775,Sell,6.7603,-206.49099999999976,6.7646,6.7646,237082.7,1,0.9999556534464663
164,DKK=,2023-12-22T13:03:09,DKK=,0006852065,2023-12-01,2024-02-23,Forward,DKK,1600913.0,USD,237082.7,S,USD/DKK,CONSCIA,2M,6.7525509031236775,Sell,6.7603,-206.49099999999976,6.7649,6.7649,237082.7,0,1.0
165,DKK=,2023-12-22T13:03:10,DKK=,0006852065,2023-12-01,2024-02-23,Forward,DKK,1600913.0,USD,237082.7,S,USD/DKK,CONSCIA,2M,6.7525509031236775,Sell,6.7603,-206.49099999999976,6.7646,6.7646,237082.7,2,0.9999556534464663
166,DKK=,2023-12-22T13:03:15,DKK=,0006852065,2023-12-01,2024-02-23,Forward,DKK,1600913.0,USD,237082.7,S,USD/DKK,CONSCIA,2M,6.7525509031236775,Sell,6.7603,-206.49099999999976,6.7646,6.7646,237082.7,5,0.9999556534464663
167,DKK=,2023-12-22T13:03:25,DKK=,0006852065,2023-12-01,2024-02-23,Forward,DKK,1600913.0,USD,237082.7,S,USD/DKK,CONSCIA,2M,6.7525509031236775,Sell,6.7603,-206.49099999999976,6.7638,6.7638,237082.7,10,0.9998373959703765
168,DKK=,2023-12-22T13:03:45,DKK=,0006852065,2023-12-01,2024-02-23,Forward,DKK,1600913.0,USD,237082.7,S,USD/DKK,CONSCIA,2M,6.7525509031236775,Sell,6.7603,-206.49099999999976,6.7639,6.7639,237082.7,20,0.9998521781548877
169,DKK=,2023-12-22T13:04:15,DKK=,0006852065,2023-12-01,2024-02-23,Forward,DKK,1600913.0,USD,237082.7,S,USD/DKK,CONSCIA,2M,6.7525509031236775,Sell,6.7603,-206.49099999999976,6.7639,6.7639,237082.7,30,0.9998521781548877
170,DKK=,2023-12-22T13:05:15,DKK=,0006852065,2023-12-01,2024-02-23,Forward,DKK,1600913.0,USD,237082.7,S,USD/DKK,CONSCIA,2M,6.7525509031236775,Sell,6.7603,-206.49099999999976,6.7641,6.7641,237082.7,60,0.9998817425239102
171,DKK=,2023-12-22T13:18:19,DKK=,0006852073,2023-12-01,2024-03-20,Forward,DKK,3371627.25,USD,500000.0,S,USD/DKK,JEKA_FISH,3M,6.7432545,Sell,6.76163,-298.1550000000066,6.7618,6.7618,500000.0,-2,0.9999704229517895
172,DKK=,2023-12-22T13:18:20,DKK=,0006852073,2023-12-01,2024-03-20,Forward,DKK,3371627.25,USD,500000.0,S,USD/DKK,JEKA_FISH,3M,6.7432545,Sell,6.76163,-298.1550000000066,6.762,6.762,500000.0,1,1.0
173,DKK=,2023-12-22T13:18:21,DKK=,0006852073,2023-12-01,2024-03-20,Forward,DKK,3371627.25,USD,500000.0,S,USD/DKK,JEKA_FISH,3M,6.7432545,Sell,6.76163,-298.1550000000066,6.762,6.762,500000.0,0,1.0
174,DKK=,2023-12-22T13:18:22,DKK=,0006852073,2023-12-01,2024-03-20,Forward,DKK,3371627.25,USD,500000.0,S,USD/DKK,JEKA_FISH,3M,6.7432545,Sell,6.76163,-298.1550000000066,6.762,6.762,500000.0,2,1.0
175,DKK=,2023-12-22T13:18:27,DKK=,0006852073,2023-12-01,2024-03-20,Forward,DKK,3371627.25,USD,500000.0,S,USD/DKK,JEKA_FISH,3M,6.7432545,Sell,6.76163,-298.1550000000066,6.762,6.762,500000.0,5,1.0
176,DKK=,2023-12-22T13:18:37,DKK=,0006852073,2023-12-01,2024-03-20,Forward,DKK,3371627.25,USD,500000.0,S,USD/DKK,JEKA_FISH,3M,6.7432545,Sell,6.76163,-298.1550000000066,6.762,6.762,500000.0,10,1.0
177,DKK=,2023-12-22T13:18:57,DKK=,0006852073,2023-12-01,2024-03-20,Forward,DKK,3371627.25,USD,500000.0,S,USD/DKK,JEKA_FISH,3M,6.7432545,Sell,6.76163,-298.1550000000066,6.7616,6.7616,500000.0,20,0.9999408459035788
178,DKK=,2023-12-22T13:19:27,DKK=,0006852073,2023-12-01,2024-03-20,Forward,DKK,3371627.25,USD,500000.0,S,USD/DKK,JEKA_FISH,3M,6.7432545,Sell,6.76163,-298.1550000000066,6.7611,6.7611,500000.0,30,0.9998669032830524
179,DKK=,2023-12-22T13:20:27,DKK=,0006852073,2023-12-01,2024-03-20,Forward,DKK,3371627.25,USD,500000.0,S,USD/DKK,JEKA_FISH,3M,6.7432545,Sell,6.76163,-298.1550000000066,6.7613,6.7613,500000.0,60,0.9998964803312631
180,DKK=,2023-12-22T13:30:01,DKK=,0006852089,2023-12-01,2025-03-28,Forward,DKK,6621563.9,USD,1000000.0,S,USD/DKK,CLAIRE,>3M,6.6215639,Sell,6.76,-1596.1610000000003,6.7642,6.7642,1000000.0,-2,1.0000443531098921
181,DKK=,2023-12-22T13:30:02,DKK=,0006852089,2023-12-01,2025-03-28,Forward,DKK,6621563.9,USD,1000000.0,S,USD/DKK,CLAIRE,>3M,6.6215639,Sell,6.76,-1596.1610000000003,6.7642,6.7642,1000000.0,1,1.0000443531098921
182,DKK=,2023-12-22T13:30:03,DKK=,0006852089,2023-12-01,2025-03-28,Forward,DKK,6621563.9,USD,1000000.0,S,USD/DKK,CLAIRE,>3M,6.6215639,Sell,6.76,-1596.1610000000003,6.7639,6.7639,1000000.0,0,1.0
183,DKK=,2023-12-22T13:30:04,DKK=,0006852089,2023-12-01,2025-03-28,Forward,DKK,6621563.9,USD,1000000.0,S,USD/DKK,CLAIRE,>3M,6.6215639,Sell,6.76,-1596.1610000000003,6.7641,6.7641,1000000.0,2,1.0000295687399283
184,DKK=,2023-12-22T13:30:09,DKK=,0006852089,2023-12-01,2025-03-28,Forward,DKK,6621563.9,USD,1000000.0,S,USD/DKK,CLAIRE,>3M,6.6215639,Sell,6.76,-1596.1610000000003,6.7623,6.7623,1000000.0,5,0.9997634500805749
185,DKK=,2023-12-22T13:30:19,DKK=,0006852089,2023-12-01,2025-03-28,Forward,DKK,6621563.9,USD,1000000.0,S,USD/DKK,CLAIRE,>3M,6.6215639,Sell,6.76,-1596.1610000000003,6.7651,6.7651,1000000.0,10,1.000177412439569
186,DKK=,2023-12-22T13:30:39,DKK=,0006852089,2023-12-01,2025-03-28,Forward,DKK,6621563.9,USD,1000000.0,S,USD/DKK,CLAIRE,>3M,6.6215639,Sell,6.76,-1596.1610000000003,6.7688,6.7688,1000000.0,20,1.0007244341282397
187,DKK=,2023-12-22T13:31:09,DKK=,0006852089,2023-12-01,2025-03-28,Forward,DKK,6621563.9,USD,1000000.0,S,USD/DKK,CLAIRE,>3M,6.6215639,Sell,6.76,-1596.1610000000003,6.7695,6.7695,1000000.0,30,1.000827924717988
188,DKK=,2023-12-22T13:32:09,DKK=,0006852089,2023-12-01,2025-03-28,Forward,DKK,6621563.9,USD,1000000.0,S,USD/DKK,CLAIRE,>3M,6.6215639,Sell,6.76,-1596.1610000000003,6.7718,6.7718,1000000.0,60,1.001167965227162
189,DKK=,2023-12-22T13:32:46,DKK=,0006852096,2023-12-01,2025-06-20,Forward,DKK,6595083.6,USD,1000000.0,S,USD/DKK,CLAIRE,>3M,6.5950836,Sell,6.76,-1882.3640000000007,6.7748,6.7748,1000000.0,-2,0.999970479704797
190,DKK=,2023-12-22T13:32:47,DKK=,0006852096,2023-12-01,2025-06-20,Forward,DKK,6595083.6,USD,1000000.0,S,USD/DKK,CLAIRE,>3M,6.5950836,Sell,6.76,-1882.3640000000007,6.775,6.775,1000000.0,1,1.0
191,DKK=,2023-12-22T13:32:48,DKK=,0006852096,2023-12-01,2025-06-20,Forward,DKK,6595083.6,USD,1000000.0,S,USD/DKK,CLAIRE,>3M,6.5950836,Sell,6.76,-1882.3640000000007,6.775,6.775,1000000.0,0,1.0
192,DKK=,2023-12-22T13:32:49,DKK=,0006852096,2023-12-01,2025-06-20,Forward,DKK,6595083.6,USD,1000000.0,S,USD/DKK,CLAIRE,>3M,6.5950836,Sell,6.76,-1882.3640000000007,6.775,6.775,1000000.0,2,1.0
193,DKK=,2023-12-22T13:32:54,DKK=,0006852096,2023-12-01,2025-06-20,Forward,DKK,6595083.6,USD,1000000.0,S,USD/DKK,CLAIRE,>3M,6.5950836,Sell,6.76,-1882.3640000000007,6.7745,6.7745,1000000.0,5,0.9999261992619926
194,DKK=,2023-12-22T13:33:04,DKK=,0006852096,2023-12-01,2025-06-20,Forward,DKK,6595083.6,USD,1000000.0,S,USD/DKK,CLAIRE,>3M,6.5950836,Sell,6.76,-1882.3640000000007,6.7727,6.7727,1000000.0,10,0.9996605166051661
195,DKK=,2023-12-22T13:33:24,DKK=,0006852096,2023-12-01,2025-06-20,Forward,DKK,6595083.6,USD,1000000.0,S,USD/DKK,CLAIRE,>3M,6.5950836,Sell,6.76,-1882.3640000000007,6.7735,6.7735,1000000.0,20,0.9997785977859779
196,DKK=,2023-12-22T13:33:54,DKK=,0006852096,2023-12-01,2025-06-20,Forward,DKK,6595083.6,USD,1000000.0,S,USD/DKK,CLAIRE,>3M,6.5950836,Sell,6.76,-1882.3640000000007,6.7715,6.7715,1000000.0,30,0.9994833948339482
197,DKK=,2023-12-22T13:34:54,DKK=,0006852096,2023-12-01,2025-06-20,Forward,DKK,6595083.6,USD,1000000.0,S,USD/DKK,CLAIRE,>3M,6.5950836,Sell,6.76,-1882.3640000000007,6.7699,6.7699,1000000.0,60,0.9992472324723246
198,DKK=,2023-12-22T13:35:32,DKK=,0006852105,2023-12-01,2024-01-08,Swap,USD,200000.0,DKK,1351856.4,P,USD/DKK,WESTPACK_AS,2W,6.759282,Buy,6.759282,-50.669999999994886,6.7686,6.7686,200000.0,-2,1.0
