;TRADE_DATETIME;INSTRUMENT;LIQUIDITY_PARTNER;SIDE;BOUGHTCCY;BOUGHTAMT;SOLDCCY;SOLDAMT;SPOT_DATE;MATURITY_DATE;MATURITY;MATURITY_GROUPS;CCYPAIR;RIC;PRICE
1437;2023-11-24 15:58:04;Spot;JP Morgan;Sell;DKK;3180519.95;NOK;5000000.0;2023-11-28 00:00:00;2023-11-28 00:00:00;4;<1W;NOK/DKK;NOKDKK=;0.6361039900000001
1438;2023-11-24 16:44:05;Spot;UBS;Buy;USD;300000.0;DKK;2044455.0;2023-11-28 00:00:00;2023-11-28 00:00:00;4;<1W;USD/DKK;USDDKK=;6.81485
1439;2023-11-24 16:44:05;Spot;Deutsche Bank;Buy;USD;100000.0;DKK;681480.0;2023-11-28 00:00:00;2023-11-28 00:00:00;4;<1W;USD/DKK;USDDKK=;6.8148
1440;2023-11-24 16:58:57;Spot;UBS;Buy;USD;300000.0;DKK;2044464.0;2023-11-28 00:00:00;2023-11-28 00:00:00;4;<1W;USD/DKK;USDDKK=;6.81488
1441;2023-11-24 17:13:19;Spot;UBS;Buy;SEK;3000000.0;DKK;1956857.82;2023-11-28 00:00:00;2023-11-28 00:00:00;4;<1W;SEK/DKK;SEKDKK=;0.6522859400000001
1442;2023-11-27 09:15:44;Spot;UBS;Sell;DKK;1026474.0;PLN;600000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;PLN/DKK;PLNDKK=;1.71079
1443;2023-11-27 09:51:24;Spot;JP Morgan;Sell;DKK;2044539.0;USD;300000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;USD/DKK;USDDKK=;6.81513
1444;2023-11-27 10:10:01;Spot;Deutsche Bank;Buy;PLN;400000.0;DKK;684240.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;PLN/DKK;PLNDKK=;1.7106
1445;2023-11-27 10:16:48;Spot;JP Morgan;Sell;DKK;6810920.0;USD;1000000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;USD/DKK;USDDKK=;6.81092
1446;2023-11-27 10:18:38;Spot;JP Morgan;Sell;DKK;6811330.0;USD;1000000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;USD/DKK;USDDKK=;6.81133
1447;2023-11-27 10:18:38;Spot;JP Morgan;Sell;DKK;6811390.0;USD;1000000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;USD/DKK;USDDKK=;6.81139
1448;2023-11-27 10:18:38;Spot;JP Morgan;Sell;DKK;6811330.0;USD;1000000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;USD/DKK;USDDKK=;6.81133
1449;2023-11-27 10:18:43;Spot;Citi;Sell;DKK;6811840.0;USD;1000000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;USD/DKK;USDDKK=;6.81184
1450;2023-11-27 10:18:53;Spot;JP Morgan;Sell;DKK;6812340.0;USD;1000000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;USD/DKK;USDDKK=;6.81234
1451;2023-11-27 10:36:21;Swap;JP Morgan;Buy;NOK;25000000.0;DKK;15920250.0;2023-11-29 00:00:00;2024-11-29 00:00:00;368;>3M;NOK/DKK;NOKDKK=;0.63681
1452;2023-11-27 10:39:51;Spot;Citi;Sell;DKK;1273317.62;NOK;2000000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;NOK/DKK;NOKDKK=;0.63665881
1453;2023-11-27 11:02:20;Spot;UBS;Buy;GBP;200000.0;DKK;1716760.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;GBP/DKK;GBPDKK=;8.5838
1454;2023-11-27 11:19:32;Swap;UBS;Sell;CAD;13649400.0;USD;10000000.0;2023-11-28 00:00:00;2024-11-27 00:00:00;366;>3M;USD/CAD;USDCAD=;1.36494
1455;2023-11-27 11:20:53;Spot;UBS;Buy;USD;220000.0;CAD;300289.0;2023-11-28 00:00:00;2023-11-28 00:00:00;1;<1W;USD/CAD;USDCAD=;1.36495
1456;2023-11-27 11:54:58;Spot;JP Morgan;Sell;DKK;1273398.7;NOK;2000000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;NOK/DKK;NOKDKK=;0.63669935
1457;2023-11-27 11:55:58;Spot;UBS;Sell;DKK;636816.93;NOK;1000000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;NOK/DKK;NOKDKK=;0.6368169300000001
1458;2023-11-27 13:21:01;Spot;UBS;Sell;DKK;2612876.24;SEK;4000000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.6532190600000001
1459;2023-11-27 13:26:57;Spot;Deutsche Bank;Buy;SEK;1500000.0;DKK;979559.87;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.6530399133333333
1460;2023-11-27 13:29:23;Spot;JP Morgan;Sell;DKK;1747946.16;HKD;2000000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;HKD/DKK;HKDDKK=;0.87397308
1461;2023-11-27 13:51:41;Spot;Deutsche Bank;Sell;DKK;653210.52;SEK;1000000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.65321052
1462;2023-11-27 14:00:23;Spot;JP Morgan;Sell;DKK;4085604.0;USD;600000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;USD/DKK;USDDKK=;6.80934
1463;2023-11-27 14:00:28;Spot;JP Morgan;Sell;DKK;638039.94;NOK;1000000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;NOK/DKK;NOKDKK=;0.63803994
1464;2023-11-27 14:00:33;Spot;JP Morgan;Sell;DKK;3405285.0;USD;500000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;USD/DKK;USDDKK=;6.81057
1465;2023-11-27 14:01:33;Spot;UBS;Buy;PLN;500000.0;DKK;855430.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;PLN/DKK;PLNDKK=;1.71086
1466;2023-11-27 14:15:30;Spot;Deutsche Bank;Buy;PLN;1000000.0;DKK;1709700.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;PLN/DKK;PLNDKK=;1.7097
1467;2023-11-27 14:32:42;Spot;Deutsche Bank;Sell;DKK;1306463.72;SEK;2000000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.65323186
1468;2023-11-27 14:51:00;Spot;JP Morgan;Sell;DKK;1702575.0;USD;250000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;USD/DKK;USDDKK=;6.8103
1469;2023-11-27 14:58:06;Spot;JP Morgan;Sell;DKK;3405975.0;USD;500000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;USD/DKK;USDDKK=;6.81195
1470;2023-11-27 15:01:57;Spot;JP Morgan;Sell;DKK;3406780.0;USD;500000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;USD/DKK;USDDKK=;6.81356
1471;2023-11-27 15:13:23;Spot;UBS;Buy;SEK;800000.0;DKK;522087.57;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.6526094625
1472;2023-11-27 15:31:16;Spot;UBS;Sell;DKK;3409885.0;USD;500000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;USD/DKK;USDDKK=;6.81977
1473;2023-11-27 15:38:32;Spot;UBS;Sell;DKK;2046834.0;USD;300000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;USD/DKK;USDDKK=;6.82278
1474;2023-11-27 16:06:26;Spot;UBS;Sell;DKK;1364800.0;USD;200000.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;USD/DKK;USDDKK=;6.824
1475;2023-11-27 16:55:03;Swap;JP Morgan;Sell;USD;50284440.0;EUR;46000000.0;2023-11-29 00:00:00;2024-02-07 00:00:00;72;3M;EUR/USD;EUR/USD=;0.9147959090326948
1476;2023-11-27 16:56:43;Swap;JP Morgan;Sell;GBP;19074880.0;EUR;22000000.0;2023-11-29 00:00:00;2024-02-07 00:00:00;72;3M;GBP/EUR;GBPEUR=;1.1533493264439934
1477;2023-11-27 16:58:14;Spot;Deutsche Bank;Buy;EUR;66000000.0;DKK;492115140.0;2023-11-29 00:00:00;2023-11-29 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45629
1478;2023-11-28 07:27:54;Spot;JP Morgan;Sell;DKK;2611699.08;SEK;4000000.0;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.65292477
1479;2023-11-28 08:36:36;Spot;JP Morgan;Buy;USD;700000.0;DKK;4768302.0;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;USD/DKK;USDDKK=;6.81186
1480;2023-11-28 08:56:04;Spot;UBS;Buy;CNH;1000000.0;DKK;951950.0;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;CNH/DKK;CNHDKK=;0.95195
1481;2023-11-28 09:04:40;Spot;UBS;Buy;USD;200000.0;NOK;2129810.0;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;USD/NOK;USDNOK=;10.64905
1482;2023-11-28 09:28:39;Spot;UBS;Buy;SEK;7658162.0;DKK;5000007.84;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.6528991995729524
1483;2023-11-28 09:28:39;Spot;Barclays;Buy;SEK;2341838.0;DKK;1529004.13;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.6529077288864558
1484;2023-11-28 09:36:05;Swap;UBS;Sell;DKK;12939300.0;TRY;55000000.0;2023-11-30 00:00:00;2023-12-20 00:00:00;22;3W;TRY/DKK;TRYDKK=;0.23526
1485;2023-11-28 09:56:48;Spot;UBS;Buy;USD;400000.0;PLN;1589288.0;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;USD/PLN;USDPLN=;3.97322
1486;2023-11-28 10:07:10;Spot;Deutsche Bank;Buy;SEK;2000000.0;DKK;1306207.76;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.65310388
1487;2023-11-28 10:16:37;Spot;UBS;Buy;SEK;7660800.0;DKK;5000000.08;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.6526733604845447
1488;2023-11-28 10:16:37;Spot;UBS;Buy;SEK;2339200.0;DKK;1526693.66;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;SEK/DKK;SEKDKK=;0.6526563183994528
1489;2023-11-28 10:20:37;Spot;JP Morgan;Buy;EUR;1000000.0;DKK;7455740.0;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45574
1490;2023-11-28 10:20:37;Spot;UBS;Buy;EUR;3000000.0;DKK;22367130.0;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45571
1491;2023-11-28 10:20:37;Spot;Citi;Buy;EUR;1000000.0;DKK;7455680.0;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;EUR/DKK;EURDKK=;7.45568
1492;2023-11-28 10:27:29;Spot;UBS;Sell;DKK;4501530.0;AUD;1000000.0;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;AUD/DKK;AUDDKK=;4.50153
1493;2023-11-28 10:27:29;Spot;Deutsche Bank;Sell;DKK;15755250.0;AUD;3500000.0;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;AUD/DKK;AUDDKK=;4.5015
1494;2023-11-28 10:27:44;Spot;Citi;Buy;USD;1100000.0;DKK;7489636.0;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;USD/DKK;USDDKK=;6.80876
1495;2023-11-28 10:27:44;Spot;JP Morgan;Buy;USD;2000000.0;DKK;13617600.0;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;USD/DKK;USDDKK=;6.8088
1496;2023-11-28 10:27:44;Spot;JP Morgan;Buy;USD;1000000.0;DKK;6808850.0;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;USD/DKK;USDDKK=;6.80885
1497;2023-11-28 10:27:44;Spot;JP Morgan;Buy;USD;1000000.0;DKK;6808730.0;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;USD/DKK;USDDKK=;6.80873
1498;2023-11-28 10:27:44;Spot;JP Morgan;Buy;USD;2000000.0;DKK;13617600.0;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;USD/DKK;USDDKK=;6.8088
1499;2023-11-28 10:27:44;Spot;Deutsche Bank;Buy;USD;2900000.0;DKK;19745520.0;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;USD/DKK;USDDKK=;6.8088
1500;2023-11-28 10:27:54;Spot;Barclays;Buy;USD;500000.0;DKK;3404425.0;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;USD/DKK;USDDKK=;6.80885
1501;2023-11-28 10:27:54;Spot;UBS;Buy;USD;3400000.0;DKK;23150056.0;2023-11-30 00:00:00;2023-11-30 00:00:00;2;<1W;USD/DKK;USDDKK=;6.80884
